time_s,cmd_linear_x,cmd_angular_z,linear_accel,angular_accel,odom_xy_error_m,odom_yaw_error_rad,imu_yaw_rate,imu_cmd_yaw_residual,front_scan_min_m,drift_risk
1777898580.1099,0.0,0.0,0.0,0.0,0.1418,0.01055,0.0,0.0,0.72,0.20507
1777898580.2099,0.0,0.0,0.0,0.0,0.14182,0.01144,0.0,0.0,0.72,0.20549
1777898580.31,0.0,0.0,0.0,0.0,0.14183,0.01214,0.0,0.0,0.72,0.20583
1777898580.4099,0.0,0.0,0.0,0.0,0.14184,0.01268,0.0,0.0,0.72,0.20608
1777898580.5099,0.0,0.0,0.0,0.0,0.14185,0.0131,0.0,0.0,0.72,0.20629
1777898580.6099,0.0,0.0,0.0,0.0,0.14185,0.01342,0.0,0.0,0.72,0.20644
1777898580.7099,0.0,0.0,0.0,0.0,0.14186,0.01368,0.0,0.0,0.72,0.20657
1777898580.8099,0.0,0.0,0.0,0.0,0.14186,0.01388,0.0,0.0,0.72,0.20666
1777898580.9099,0.0,0.0,0.0,0.0,0.14186,0.01403,0.0,0.0,0.72,0.20674
1777898581.01,0.0,0.0,0.0,0.0,0.14187,0.01415,0.0,0.0,0.72,0.20679
1777898581.1099,0.0,0.0,0.0,0.0,0.14187,0.01425,0.0,0.0,0.72,0.20684
1777898581.21,0.0,0.0,0.0,0.0,0.14187,0.01432,0.0,0.0,0.72,0.20687
1777898581.3099,0.0,0.0,0.0,0.0,0.14187,0.01437,0.0,0.0,0.72,0.2069
1777898581.41,0.0,0.0,0.0,0.0,0.14187,0.01442,0.0,0.0,0.72,0.20692
1777898581.5099,0.0,0.0,0.0,0.0,0.14187,0.01445,0.0,0.0,0.72,0.20694
1777898581.61,0.0,0.0,0.0,0.0,0.14187,0.01448,0.0,0.0,0.72,0.20695
1777898581.7099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898581.8099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898581.91,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.0099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.11,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.21,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.31,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.41,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.5099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.61,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.7099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.8099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898582.9099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.01,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.1099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.2099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.3099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.4099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.5099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.61,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.7099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.8099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898583.9099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.01,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.1099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.2101,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.31,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.4099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.5099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.6101,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.7099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.81,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898584.91,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.0099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.11,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.2099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.31,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.4099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.5099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.6099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.7099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.81,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898585.9099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.01,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.1099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.2099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.3099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.4101,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.5099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.6101,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.71,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.8099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898586.91,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.0099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.1099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.2099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.3099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.41,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.5099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.61,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.7099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.8099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898587.91,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898588.0099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898588.1099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898588.2099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898588.31,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898588.4099,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898588.51,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898588.6101,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
1777898588.71,0.0,0.0,0.0,0.0,0.14187,0.01449,0.0,0.0,0.72,0.20695
