time_s,cmd_linear_x,cmd_angular_z,linear_accel,angular_accel,odom_xy_error_m,odom_yaw_error_rad,imu_yaw_rate,imu_cmd_yaw_residual,front_scan_min_m,drift_risk
1777958388.2971,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958388.3971,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958388.497,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958388.597,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958388.697,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958388.7971,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958388.8971,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958388.9971,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958389.0971,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958389.197,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958389.297,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958389.3971,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
1777958389.497,0.0,0.0,0.0,0.0,0.07129,0.14534,0.18,0.18,0.64,0.22434
